2,6,0,0,12,1,2,5,0,0,2,0,2,2,2,3,0,0,39,0.051282051,0.153846154,0,0,0.307692308,0.025641026,0.051282051,0.128205128,0,0,0.051282051,0,0.051282051,0.051282051,0.051282051,0.076923077,0,0
12,7,0,0,8,6,2,25,2,1,6,1,2,1,11,9,9,1,103,0.116504854,0.067961165,0,0,0.077669903,0.058252427,0.019417476,0.242718447,0.019417476,0.009708738,0.058252427,0.009708738,0.019417476,0.009708738,0.106796117,0.087378641,0.087378641,0.009708738
0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,6,0,0.166666667,0,0,0.166666667,0,0,0.166666667,0.166666667,0,0,0,0,0,0.166666667,0.166666667,0,0
1,2,2,3,8,2,1,9,2,0,1,3,0,5,0,2,0,1,42,0.023809524,0.047619048,0.047619048,0.071428571,0.19047619,0.047619048,0.023809524,0.214285714,0.047619048,0,0.023809524,0.071428571,0,0.119047619,0,0.047619048,0,0.023809524
1,2,2,2,2,0,0,3,1,0,0,1,0,5,0,0,0,0,19,0.052631579,0.105263158,0.105263158,0.105263158,0.105263158,0,0,0.157894737,0.052631579,0,0,0.052631579,0,0.263157895,0,0,0,0
8,2,0,0,2,7,0,12,1,0,0,0,2,3,1,4,4,0,46,0.173913043,0.043478261,0,0,0.043478261,0.152173913,0,0.260869565,0.02173913,0,0,0,0.043478261,0.065217391,0.02173913,0.086956522,0.086956522,0
5,1,0,0,2,6,1,2,1,0,2,0,0,0,1,8,0,0,29,0.172413793,0.034482759,0,0,0.068965517,0.206896552,0.034482759,0.068965517,0.034482759,0,0.068965517,0,0,0,0.034482759,0.275862069,0,0
9,5,1,1,2,4,0,4,1,0,0,0,2,1,3,3,1,0,37,0.243243243,0.135135135,0.027027027,0.027027027,0.054054054,0.108108108,0,0.108108108,0.027027027,0,0,0,0.054054054,0.027027027,0.081081081,0.081081081,0.027027027,0
17,12,2,4,5,0,0,10,3,0,5,4,0,3,22,11,0,0,98,0.173469388,0.12244898,0.020408163,0.040816327,0.051020408,0,0,0.102040816,0.030612245,0,0.051020408,0.040816327,0,0.030612245,0.224489796,0.112244898,0,0
14,6,1,1,1,3,0,2,1,0,1,0,3,0,8,7,1,0,49,0.285714286,0.12244898,0.020408163,0.020408163,0.020408163,0.06122449,0,0.040816327,0.020408163,0,0.020408163,0,0.06122449,0,0.163265306,0.142857143,0.020408163,0
3,1,0,1,18,2,0,5,1,0,3,0,1,6,0,2,2,0,45,0.066666667,0.022222222,0,0.022222222,0.4,0.044444444,0,0.111111111,0.022222222,0,0.066666667,0,0.022222222,0.133333333,0,0.044444444,0.044444444,0
1,1,0,0,2,1,0,3,1,0,0,0,1,2,2,1,0,0,15,0.066666667,0.066666667,0,0,0.133333333,0.066666667,0,0.2,0.066666667,0,0,0,0.066666667,0.133333333,0.133333333,0.066666667,0,0
0,1,0,0,1,0,0,2,1,0,1,0,0,1,0,2,0,0,9,0,0.111111111,0,0,0.111111111,0,0,0.222222222,0.111111111,0,0.111111111,0,0,0.111111111,0,0.222222222,0,0
4,2,1,1,3,3,0,1,0,0,0,0,0,1,0,1,0,0,17,0.235294118,0.117647059,0.058823529,0.058823529,0.176470588,0.176470588,0,0.058823529,0,0,0,0,0,0.058823529,0,0.058823529,0,0
6,4,1,2,4,5,0,5,1,0,1,1,1,0,1,7,2,0,41,0.146341463,0.097560976,0.024390244,0.048780488,0.097560976,0.12195122,0,0.12195122,0.024390244,0,0.024390244,0.024390244,0.024390244,0,0.024390244,0.170731707,0.048780488,0
55,36,24,16,35,13,6,43,22,0,17,2,9,10,25,29,4,2,348,0.158045977,0.103448276,0.068965517,0.045977011,0.100574713,0.037356322,0.017241379,0.123563218,0.063218391,0,0.048850575,0.005747126,0.025862069,0.028735632,0.07183908,0.083333333,0.011494253,0.005747126
11,12,0,3,6,0,0,9,1,0,0,1,0,2,5,2,5,2,59,0.186440678,0.203389831,0,0.050847458,0.101694915,0,0,0.152542373,0.016949153,0,0,0.016949153,0,0.033898305,0.084745763,0.033898305,0.084745763,0.033898305
1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,6,0.166666667,0,0,0,0.166666667,0.166666667,0,0,0.166666667,0,0,0,0.166666667,0,0,0.166666667,0,0
1,2,0,0,3,1,0,3,0,0,0,0,0,2,0,2,0,0,14,0.071428571,0.142857143,0,0,0.214285714,0.071428571,0,0.214285714,0,0,0,0,0,0.142857143,0,0.142857143,0,0
1,0,0,0,6,1,0,9,0,0,0,0,0,10,0,2,1,0,30,0.033333333,0,0,0,0.2,0.033333333,0,0.3,0,0,0,0,0,0.333333333,0,0.066666667,0.033333333,0
3,5,1,4,5,3,0,6,3,0,1,0,2,0,1,3,0,0,37,0.081081081,0.135135135,0.027027027,0.108108108,0.135135135,0.081081081,0,0.162162162,0.081081081,0,0.027027027,0,0.054054054,0,0.027027027,0.081081081,0,0
1,1,1,1,1,4,0,6,0,0,0,1,1,5,2,5,0,0,29,0.034482759,0.034482759,0.034482759,0.034482759,0.034482759,0.137931034,0,0.206896552,0,0,0,0.034482759,0.034482759,0.172413793,0.068965517,0.172413793,0,0
6,5,1,1,4,2,0,5,2,0,0,0,0,2,0,7,0,0,35,0.171428571,0.142857143,0.028571429,0.028571429,0.114285714,0.057142857,0,0.142857143,0.057142857,0,0,0,0,0.057142857,0,0.2,0,0
31,21,8,11,54,12,4,49,14,0,2,7,5,25,13,16,5,3,280,0.110714286,0.075,0.028571429,0.039285714,0.192857143,0.042857143,0.014285714,0.175,0.05,0,0.007142857,0.025,0.017857143,0.089285714,0.046428571,0.057142857,0.017857143,0.010714286
7,5,0,4,9,4,0,19,5,1,6,2,9,10,4,12,3,1,101,0.069306931,0.04950495,0,0.03960396,0.089108911,0.03960396,0,0.188118812,0.04950495,0.00990099,0.059405941,0.01980198,0.089108911,0.099009901,0.03960396,0.118811881,0.02970297,0.00990099
2,2,2,4,5,0,0,1,1,1,2,0,1,2,1,2,1,1,28,0.071428571,0.071428571,0.071428571,0.142857143,0.178571429,0,0,0.035714286,0.035714286,0.035714286,0.071428571,0,0.035714286,0.071428571,0.035714286,0.071428571,0.035714286,0.035714286
8,7,2,1,6,4,0,5,0,0,0,0,0,1,3,6,1,0,44,0.181818182,0.159090909,0.045454545,0.022727273,0.136363636,0.090909091,0,0.113636364,0,0,0,0,0,0.022727273,0.068181818,0.136363636,0.022727273,0
3,3,0,0,3,2,0,6,2,0,0,0,0,1,2,0,3,1,26,0.115384615,0.115384615,0,0,0.115384615,0.076923077,0,0.230769231,0.076923077,0,0,0,0,0.038461538,0.076923077,0,0.115384615,0.038461538
8,11,8,10,17,2,1,11,8,0,0,4,1,9,5,2,0,0,97,0.082474227,0.113402062,0.082474227,0.103092784,0.175257732,0.020618557,0.010309278,0.113402062,0.082474227,0,0,0.041237113,0.010309278,0.092783505,0.051546392,0.020618557,0,0
5,3,1,1,5,3,1,5,1,0,0,0,2,0,3,3,0,0,33,0.151515152,0.090909091,0.03030303,0.03030303,0.151515152,0.090909091,0.03030303,0.151515152,0.03030303,0,0,0,0.060606061,0,0.090909091,0.090909091,0,0
7,2,0,0,5,2,0,7,0,0,1,0,0,7,3,6,1,1,42,0.166666667,0.047619048,0,0,0.119047619,0.047619048,0,0.166666667,0,0,0.023809524,0,0,0.166666667,0.071428571,0.142857143,0.023809524,0.023809524
1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,7,0.142857143,0.142857143,0,0,0.142857143,0.142857143,0,0.285714286,0,0,0,0,0,0,0,0.142857143,0,0
0,2,0,0,5,2,0,7,0,0,0,1,0,1,2,1,2,0,23,0,0.086956522,0,0,0.217391304,0.086956522,0,0.304347826,0,0,0,0.043478261,0,0.043478261,0.086956522,0.043478261,0.086956522,0
5,3,0,0,2,5,0,5,0,0,2,0,1,1,2,7,2,0,35,0.142857143,0.085714286,0,0,0.057142857,0.142857143,0,0.142857143,0,0,0.057142857,0,0.028571429,0.028571429,0.057142857,0.2,0.057142857,0
4,6,1,4,4,2,0,9,2,0,0,1,0,3,1,4,0,2,43,0.093023256,0.139534884,0.023255814,0.093023256,0.093023256,0.046511628,0,0.209302326,0.046511628,0,0,0.023255814,0,0.069767442,0.023255814,0.093023256,0,0.046511628
8,11,3,5,12,2,0,11,9,0,0,0,0,11,3,2,1,0,78,0.102564103,0.141025641,0.038461538,0.064102564,0.153846154,0.025641026,0,0.141025641,0.115384615,0,0,0,0,0.141025641,0.038461538,0.025641026,0.012820513,0
1,4,1,6,12,2,0,8,8,0,0,2,2,4,2,3,0,0,55,0.018181818,0.072727273,0.018181818,0.109090909,0.218181818,0.036363636,0,0.145454545,0.145454545,0,0,0.036363636,0.036363636,0.072727273,0.036363636,0.054545455,0,0
3,3,1,3,8,1,0,3,3,0,3,2,0,2,2,6,0,0,40,0.075,0.075,0.025,0.075,0.2,0.025,0,0.075,0.075,0,0.075,0.05,0,0.05,0.05,0.15,0,0
1,0,0,0,2,0,1,3,0,0,0,0,0,0,1,0,0,0,8,0.125,0,0,0,0.25,0,0.125,0.375,0,0,0,0,0,0,0.125,0,0,0
19,13,2,2,10,8,0,17,7,0,1,0,4,7,12,11,1,0,114,0.166666667,0.114035088,0.01754386,0.01754386,0.087719298,0.070175439,0,0.149122807,0.061403509,0,0.00877193,0,0.035087719,0.061403509,0.105263158,0.096491228,0.00877193,0
122,79,23,27,115,56,3,111,30,2,53,11,19,35,58,95,8,4,851,0.143360752,0.092831962,0.027027027,0.03172738,0.135135135,0.065804935,0.003525264,0.130434783,0.035252644,0.002350176,0.062279671,0.012925969,0.022326675,0.041128085,0.068155112,0.111633373,0.009400705,0.004700353
2,1,0,0,1,0,0,8,0,0,2,0,1,2,1,3,2,0,23,0.086956522,0.043478261,0,0,0.043478261,0,0,0.347826087,0,0,0.086956522,0,0.043478261,0.086956522,0.043478261,0.130434783,0.086956522,0
12,12,0,1,12,5,0,7,4,0,2,1,5,4,11,11,1,1,89,0.134831461,0.134831461,0,0.011235955,0.134831461,0.056179775,0,0.078651685,0.04494382,0,0.02247191,0.011235955,0.056179775,0.04494382,0.123595506,0.123595506,0.011235955,0.011235955
2,1,0,0,2,0,0,3,0,0,0,0,1,0,0,3,0,1,13,0.153846154,0.076923077,0,0,0.153846154,0,0,0.230769231,0,0,0,0,0.076923077,0,0,0.230769231,0,0.076923077
27,20,6,8,22,10,0,21,9,0,7,3,1,5,19,23,2,0,183,0.147540984,0.109289617,0.032786885,0.043715847,0.120218579,0.054644809,0,0.114754098,0.049180328,0,0.038251366,0.016393443,0.005464481,0.027322404,0.103825137,0.12568306,0.010928962,0
30,18,2,2,12,9,3,22,7,0,9,1,6,8,16,24,3,1,173,0.173410405,0.104046243,0.011560694,0.011560694,0.069364162,0.052023121,0.01734104,0.12716763,0.040462428,0,0.052023121,0.005780347,0.034682081,0.046242775,0.092485549,0.138728324,0.01734104,0.005780347
9,8,2,2,6,4,0,7,4,0,2,1,0,2,6,5,2,0,60,0.15,0.133333333,0.033333333,0.033333333,0.1,0.066666667,0,0.116666667,0.066666667,0,0.033333333,0.016666667,0,0.033333333,0.1,0.083333333,0.033333333,0
3,2,1,0,3,1,0,3,0,0,1,0,0,1,3,3,0,0,21,0.142857143,0.095238095,0.047619048,0,0.142857143,0.047619048,0,0.142857143,0,0,0.047619048,0,0,0.047619048,0.142857143,0.142857143,0,0
0,2,2,2,6,2,1,21,4,0,2,0,3,5,1,2,2,1,56,0,0.035714286,0.035714286,0.035714286,0.107142857,0.035714286,0.017857143,0.375,0.071428571,0,0.035714286,0,0.053571429,0.089285714,0.017857143,0.035714286,0.035714286,0.017857143
3,1,0,1,4,2,0,1,1,0,0,0,0,3,0,3,1,1,21,0.142857143,0.047619048,0,0.047619048,0.19047619,0.095238095,0,0.047619048,0.047619048,0,0,0,0,0.142857143,0,0.142857143,0.047619048,0.047619048
5,4,1,0,20,6,0,7,2,0,0,2,4,6,2,6,3,0,68,0.073529412,0.058823529,0.014705882,0,0.294117647,0.088235294,0,0.102941176,0.029411765,0,0,0.029411765,0.058823529,0.088235294,0.029411765,0.088235294,0.044117647,0
25,12,2,3,8,6,0,15,5,0,1,0,2,3,6,12,5,0,105,0.238095238,0.114285714,0.019047619,0.028571429,0.076190476,0.057142857,0,0.142857143,0.047619048,0,0.00952381,0,0.019047619,0.028571429,0.057142857,0.114285714,0.047619048,0
3,5,1,2,8,3,0,9,3,0,2,1,1,0,2,5,1,1,47,0.063829787,0.106382979,0.021276596,0.042553191,0.170212766,0.063829787,0,0.191489362,0.063829787,0,0.042553191,0.021276596,0.021276596,0,0.042553191,0.106382979,0.021276596,0.021276596
5,2,4,7,17,7,0,25,5,0,2,4,3,10,3,7,1,0,102,0.049019608,0.019607843,0.039215686,0.068627451,0.166666667,0.068627451,0,0.245098039,0.049019608,0,0.019607843,0.039215686,0.029411765,0.098039216,0.029411765,0.068627451,0.009803922,0
4,4,0,0,1,0,0,2,0,0,0,0,2,1,1,5,0,0,20,0.2,0.2,0,0,0.05,0,0,0.1,0,0,0,0,0.1,0.05,0.05,0.25,0,0
14,14,4,6,25,6,0,27,8,0,0,3,2,18,9,9,2,0,147,0.095238095,0.095238095,0.027210884,0.040816327,0.170068027,0.040816327,0,0.183673469,0.054421769,0,0,0.020408163,0.013605442,0.12244898,0.06122449,0.06122449,0.013605442,0
7,8,3,4,6,1,0,3,3,0,1,4,1,0,3,4,0,0,48,0.145833333,0.166666667,0.0625,0.083333333,0.125,0.020833333,0,0.0625,0.0625,0,0.020833333,0.083333333,0.020833333,0,0.0625,0.083333333,0,0
4,3,0,1,1,1,0,1,0,0,0,0,0,2,3,4,1,0,21,0.19047619,0.142857143,0,0.047619048,0.047619048,0.047619048,0,0.047619048,0,0,0,0,0,0.095238095,0.142857143,0.19047619,0.047619048,0
16,9,3,2,16,7,0,3,6,0,0,0,2,1,5,3,0,0,73,0.219178082,0.123287671,0.04109589,0.02739726,0.219178082,0.095890411,0,0.04109589,0.082191781,0,0,0,0.02739726,0.01369863,0.068493151,0.04109589,0,0
11,7,0,1,9,4,0,7,2,0,0,0,1,5,3,7,2,0,59,0.186440678,0.118644068,0,0.016949153,0.152542373,0.06779661,0,0.118644068,0.033898305,0,0,0,0.016949153,0.084745763,0.050847458,0.118644068,0.033898305,0
13,12,6,8,19,5,0,18,8,0,1,4,1,13,7,6,0,1,122,0.106557377,0.098360656,0.049180328,0.06557377,0.155737705,0.040983607,0,0.147540984,0.06557377,0,0.008196721,0.032786885,0.008196721,0.106557377,0.057377049,0.049180328,0,0.008196721
12,7,4,4,9,6,0,15,3,1,2,0,2,6,6,6,3,1,87,0.137931034,0.08045977,0.045977011,0.045977011,0.103448276,0.068965517,0,0.172413793,0.034482759,0.011494253,0.022988506,0,0.022988506,0.068965517,0.068965517,0.068965517,0.034482759,0.011494253
13,9,0,1,28,5,0,19,4,1,21,1,5,13,7,18,1,2,148,0.087837838,0.060810811,0,0.006756757,0.189189189,0.033783784,0,0.128378378,0.027027027,0.006756757,0.141891892,0.006756757,0.033783784,0.087837838,0.047297297,0.121621622,0.006756757,0.013513514
1,0,0,0,5,7,0,17,0,5,0,0,7,7,0,6,0,1,56,0.017857143,0,0,0,0.089285714,0.125,0,0.303571429,0,0.089285714,0,0,0.125,0.125,0,0.107142857,0,0.017857143
8,4,0,0,13,5,0,10,1,0,0,2,0,4,2,5,2,0,56,0.142857143,0.071428571,0,0,0.232142857,0.089285714,0,0.178571429,0.017857143,0,0,0.035714286,0,0.071428571,0.035714286,0.089285714,0.035714286,0
3,1,1,0,12,2,0,8,1,0,0,0,0,11,0,2,2,0,43,0.069767442,0.023255814,0.023255814,0,0.279069767,0.046511628,0,0.186046512,0.023255814,0,0,0,0,0.255813953,0,0.046511628,0.046511628,0
8,9,3,4,12,5,0,20,1,0,2,4,4,9,6,8,2,0,97,0.082474227,0.092783505,0.030927835,0.041237113,0.12371134,0.051546392,0,0.206185567,0.010309278,0,0.020618557,0.041237113,0.041237113,0.092783505,0.06185567,0.082474227,0.020618557,0
1,0,0,0,2,0,0,2,0,0,0,0,0,2,0,1,0,0,8,0.125,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0.25,0,0.125,0,0
3,2,0,0,1,2,0,3,1,0,2,0,2,0,5,2,1,0,24,0.125,0.083333333,0,0,0.041666667,0.083333333,0,0.125,0.041666667,0,0.083333333,0,0.083333333,0,0.208333333,0.083333333,0.041666667,0
23,19,3,4,37,20,1,76,13,4,20,6,9,25,16,26,7,7,316,0.07278481,0.060126582,0.009493671,0.012658228,0.117088608,0.063291139,0.003164557,0.240506329,0.041139241,0.012658228,0.063291139,0.018987342,0.028481013,0.079113924,0.050632911,0.082278481,0.022151899,0.022151899
11,7,1,0,3,4,0,9,1,1,4,0,3,2,11,9,1,0,67,0.164179104,0.104477612,0.014925373,0,0.044776119,0.059701493,0,0.134328358,0.014925373,0.014925373,0.059701493,0,0.044776119,0.029850746,0.164179104,0.134328358,0.014925373,0
11,7,0,0,1,5,0,7,3,0,1,0,1,0,7,6,1,0,50,0.22,0.14,0,0,0.02,0.1,0,0.14,0.06,0,0.02,0,0.02,0,0.14,0.12,0.02,0
34,24,3,3,42,19,1,45,9,2,7,2,5,15,14,18,4,2,249,0.136546185,0.096385542,0.012048193,0.012048193,0.168674699,0.076305221,0.004016064,0.180722892,0.036144578,0.008032129,0.02811245,0.008032129,0.020080321,0.060240964,0.0562249,0.072289157,0.016064257,0.008032129
0,2,3,3,6,0,0,4,3,0,0,1,0,3,0,1,0,0,26,0,0.076923077,0.115384615,0.115384615,0.230769231,0,0,0.153846154,0.115384615,0,0,0.038461538,0,0.115384615,0,0.038461538,0,0
1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2,1,0,9,0.111111111,0.111111111,0,0,0.111111111,0,0,0.111111111,0,0,0.111111111,0,0,0,0.111111111,0.222222222,0.111111111,0
2,1,1,1,2,0,0,1,1,0,0,1,0,1,1,0,0,0,12,0.166666667,0.083333333,0.083333333,0.083333333,0.166666667,0,0,0.083333333,0.083333333,0,0,0.083333333,0,0.083333333,0.083333333,0,0,0
2,2,0,0,2,2,0,2,1,0,1,0,1,1,1,3,0,1,19,0.105263158,0.105263158,0,0,0.105263158,0.105263158,0,0.105263158,0.052631579,0,0.052631579,0,0.052631579,0.052631579,0.052631579,0.157894737,0,0.052631579
13,8,0,0,10,6,0,7,0,0,0,0,0,7,2,13,0,1,67,0.194029851,0.119402985,0,0,0.149253731,0.089552239,0,0.104477612,0,0,0,0,0,0.104477612,0.029850746,0.194029851,0,0.014925373
17,9,1,3,35,6,1,21,4,0,3,3,4,17,7,14,5,0,150,0.113333333,0.06,0.006666667,0.02,0.233333333,0.04,0.006666667,0.14,0.026666667,0,0.02,0.02,0.026666667,0.113333333,0.046666667,0.093333333,0.033333333,0
0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,0,0.142857143,0.142857143,0.142857143,0.142857143,0,0,0.142857143,0.142857143,0,0,0,0,0,0,0,0.142857143,0
0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,5,0,0,0,0,0.2,0,0,0.4,0,0,0,0,0,0.2,0.2,0,0,0
1,1,0,1,0,1,0,3,0,0,0,0,0,0,0,2,0,1,10,0.1,0.1,0,0.1,0,0.1,0,0.3,0,0,0,0,0,0,0,0.2,0,0.1
1,2,1,1,9,1,0,3,1,0,1,0,1,3,2,3,0,0,29,0.034482759,0.068965517,0.034482759,0.034482759,0.310344828,0.034482759,0,0.103448276,0.034482759,0,0.034482759,0,0.034482759,0.103448276,0.068965517,0.103448276,0,0
2,0,0,0,1,2,0,2,1,0,0,0,0,0,0,1,1,0,10,0.2,0,0,0,0.1,0.2,0,0.2,0.1,0,0,0,0,0,0,0.1,0.1,0
0,0,0,0,2,1,0,11,0,0,1,0,0,4,0,1,1,0,21,0,0,0,0,0.095238095,0.047619048,0,0.523809524,0,0,0.047619048,0,0,0.19047619,0,0.047619048,0.047619048,0
15,8,1,1,5,11,0,17,0,3,4,0,7,3,18,19,0,0,112,0.133928571,0.071428571,0.008928571,0.008928571,0.044642857,0.098214286,0,0.151785714,0,0.026785714,0.035714286,0,0.0625,0.026785714,0.160714286,0.169642857,0,0
